Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
37269,30280,9.6,12386.84,5/31/2026,0:12:56.331,7619.85737895737,40.10495,-77.82185,25636.0,0,-2.84746,3.43011,3.7017,-3.52958,-0.64019,-1.56259,-59.4563,26.35194,-115.2587,57
37270,30280,9.6,12390.84,5/31/2026,0:12:56.392,7619.89839495737,40.10495,-77.82185,25636.0,0,-3.83091,14.72424,4.94238,-3.1374,-0.27611,-2.3274,-57.49781,39.40368,-123.83806,57
37270,30281,9.6,12390.84,5/31/2026,0:12:56.392,7619.918902957371,40.10495,-77.82185,25636.0,0,-3.83091,14.72424,4.94238,-3.1374,-0.27611,-2.3274,-57.49781,39.40368,-123.83806,57
37271,30281,9.6,12396.28,5/31/2026,0:12:56.538,7620.043902957371,40.10495,-77.82185,25636.0,0,-3.34517,7.92144,-0.80279,-1.07757,-1.09711,2.54853,-57.92166,34.87284,-121.16341,57
37271,30282,9.6,12396.28,5/31/2026,0:12:56.538,7620.065386957371,40.10495,-77.82185,25636.0,0,-3.34517,7.92144,-0.80279,-1.07757,-1.09711,2.54853,-57.92166,34.87284,-121.16341,57
37272,30282,9.6,12405.66,5/31/2026,0:12:56.071,7620.211870957371,40.10495,-77.82185,25636.0,0,-4.63849,7.08754,3.54138,3.44772,0.92485,0.25656,-63.98714,28.54428,-118.88336,57
37272,30283,9.6,12405.66,5/31/2026,0:12:56.071,7620.23237895737,40.10495,-77.82185,25636.0,0,-4.63849,7.08754,3.54138,3.44772,0.92485,0.25656,-63.98714,28.54428,-118.88336,57
37273,30283,9.6,12405.66,5/31/2026,0:12:56.121,7620.262652957371,40.10495,-77.82185,25636.0,0,-1.83171,4.57627,3.06999,0.25901,0.67562,0.72326,-63.25635,25.41654,-117.33411,57
37273,30284,9.6,12405.66,5/31/2026,0:12:56.121,7620.28315995737,40.10495,-77.82185,25636.0,0,-1.83171,4.57627,3.06999,0.25901,0.67562,0.72326,-63.25635,25.41654,-117.33411,57
37274,30284,9.61,12400.9,5/31/2026,0:12:56.170,7620.311480957371,40.10495,-77.82185,25636.0,0,0.96072,4.78325,5.47956,-3.82524,0.38973,0.13561,-63.05173,28.76352,-121.68956,57
37275,30284,9.61,12404.32,5/31/2026,0:12:56.204,7620.344683957371,40.10495,-77.82185,25636.0,0,1.39262,12.31347,6.50489,-4.14533,0.55833,-0.80146,-61.94095,35.82286,-125.41654,57
37275,30285,9.61,12404.32,5/31/2026,0:12:56.204,7620.36519195737,40.10495,-77.82185,25636.0,0,1.39262,12.31347,6.50489,-4.14533,0.55833,-0.80146,-61.94095,35.82286,-125.41654,57
37276,30285,9.6,12406.09,5/31/2026,0:12:56.280,7620.420855957371,40.10495,-77.82185,25636.0,0,0.44746,14.49692,3.85125,1.07268,1.35368,-1.56992,-57.04472,39.16983,-124.17421,57
37276,30286,9.6,12406.09,5/31/2026,0:12:56.280,7620.442339957371,40.10495,-77.82185,25636.0,0,0.44746,14.49692,3.85125,1.07268,1.35368,-1.56992,-57.04472,39.16983,-124.17421,57
37277,30286,9.6,12412.37,5/31/2026,0:12:56.330,7620.47065995737,40.10495,-77.82185,25636.0,0,-0.54317,9.82972,0.47498,0.57544,1.03969,-1.62368,-53.09851,39.95908,-122.85881,57
37277,30287,9.6,12412.37,5/31/2026,0:12:56.330,7620.491167957371,40.10495,-77.82185,25636.0,0,-0.54317,9.82972,0.47498,0.57544,1.03969,-1.62368,-53.09851,39.95908,-122.85881,57
37278,30287,9.6,12416.34,5/31/2026,0:12:56.385,7620.526323957371,40.10495,-77.82185,25636.0,0,-0.85184,9.9362,1.82213,-2.52654,0.06475,-0.38607,-51.27156,44.43145,-124.45191,57
37278,30288,9.6,12416.34,5/31/2026,0:12:56.385,7620.54683195737,40.10495,-77.82185,25636.0,0,-0.85184,9.9362,1.82213,-2.52654,0.06475,-0.38607,-51.27156,44.43145,-124.45191,57
37279,30288,9.6,12416.34,5/31/2026,0:12:56.436,7620.577105957371,40.10495,-77.82185,25636.0,0,-1.14616,13.42134,3.79143,-2.22477,-0.67073,2.84541,-53.63929,47.60304,-127.71119,57
37279,30289,9.6,12416.34,5/31/2026,0:12:56.436,7620.598589957371,40.10495,-77.82185,25636.0,0,-1.14616,13.42134,3.79143,-2.22477,-0.67073,2.84541,-53.63929,47.60304,-127.71119,57
37280,30289,9.6,12421.98,5/31/2026,0:12:56.503,7620.64448895737,40.10495,-77.82185,25636.0,0,-4.22931,7.73719,4.14317,3.23392,0.31887,2.63283,-57.1178,39.68138,-123.99882,57
37280,30290,9.6,12421.98,5/31/2026,0:12:56.503,7620.664995957371,40.10495,-77.82185,25636.0,0,-4.22931,7.73719,4.14317,3.23392,0.31887,2.63283,-57.1178,39.68138,-123.99882,57
37281,30290,9.6,12421.0,5/31/2026,0:12:56.571,7620.711870957371,40.10495,-77.82185,25636.0,0,-5.98325,5.31805,1.70728,3.53202,1.69698,-1.70065,-52.60158,30.56124,-112.75942,57
37281,30291,9.6,12421.0,5/31/2026,0:12:56.571,7620.73237895737,40.10495,-77.82185,25636.0,0,-5.98325,5.31805,1.70728,3.53202,1.69698,-1.70065,-52.60158,30.56124,-112.75942,57
37282,30291,9.59,12424.84,5/31/2026,0:12:56.643,7620.784136957371,40.10495,-77.82185,25636.0,0,-6.98465,8.90489,1.78983,-0.46059,1.05435,0.62797,-47.52996,30.29816,-109.14938,57
37282,30292,9.59,12424.84,5/31/2026,0:12:56.643,7620.805620957371,40.10495,-77.82185,25636.0,0,-6.98465,8.90489,1.78983,-0.46059,1.05435,0.62797,-47.52996,30.29816,-109.14938,57
37283,30292,9.59,12426.63,5/31/2026,0:12:57.018,7620.86323895737,40.10495,-77.82185,25636.0,0,-3.89671,9.81297,3.13819,0.30421,1.03725,2.29563,-51.18386,25.81116,-108.40397,57
37283,30293,9.59,12426.63,5/31/2026,0:12:57.018,7620.883745957371,40.10495,-77.82185,25636.0,0,-3.89671,9.81297,3.13819,0.30421,1.03725,2.29563,-51.18386,25.81116,-108.40397,57
37284,30293,9.59,12430.31,5/31/2026,0:12:57.080,7620.924761957371,40.10495,-77.82185,25636.0,0,-1.98963,5.38744,1.78744,0.80146,2.07939,-1.45875,-48.90383,24.89038,-103.56621,57
37284,30294,9.59,12430.31,5/31/2026,0:12:57.080,7620.94526995737,40.10495,-77.82185,25636.0,0,-1.98963,5.38744,1.78744,0.80146,2.07939,-1.45875,-48.90383,24.89038,-103.56621,57
37285,30294,9.6,12428.06,5/31/2026,0:12:57.178,7621.02339495737,40.10495,-77.82185,25636.0,0,-1.3352,12.58984,2.4347,-3.17283,1.16675,-0.34331,-39.43291,33.96667,-102.09003,57
37285,30295,9.6,12428.06,5/31/2026,0:12:57.178,7621.04487895737,40.10495,-77.82185,25636.0,0,-1.3352,12.58984,2.4347,-3.17283,1.16675,-0.34331,-39.43291,33.96667,-102.09003,57
37286,30295,9.6,12433.27,5/31/2026,0:12:57.229,7621.07417595737,40.10495,-77.82185,25636.0,0,-2.25524,12.96192,3.17169,-1.62979,0.94195,1.27671,-40.32446,34.56592,-104.7793,57
37286,30296,9.6,12433.27,5/31/2026,0:12:57.229,7621.09565995737,40.10495,-77.82185,25636.0,0,-2.25524,12.96192,3.17169,-1.62979,0.94195,1.27671,-40.32446,34.56592,-104.7793,57
37287,30296,9.6,12438.7,5/31/2026,0:12:57.304,7621.149370957371,40.10495,-77.82185,25636.0,0,-1.8999,10.74976,3.62872,0.54367,1.19974,1.09223,-40.57293,30.91201,-99.29845,57
37287,30297,9.6,12438.7,5/31/2026,0:12:57.304,7621.16987895737,40.10495,-77.82185,25636.0,0,-1.8999,10.74976,3.62872,0.54367,1.19974,1.09223,-40.57293,30.91201,-99.29845,57
37288,30297,9.6,12446.56,5/31/2026,0:12:57.460,7621.305620957371,40.10495,-77.82185,25636.0,0,-4.20419,9.93021,6.35534,-2.03907,0.73426,4.05859,-49.67846,22.80035,-99.64922,57
37288,30298,9.6,12446.56,5/31/2026,0:12:57.460,7621.32612895737,40.10495,-77.82185,25636.0,0,-4.20419,9.93021,6.35534,-2.03907,0.73426,4.05859,-49.67846,22.80035,-99.64922,57
37289,30298,9.59,12448.61,5/31/2026,0:12:57.536,7621.38081695737,40.10495,-77.82185,25636.0,0,-4.36092,11.62792,5.202,1.69576,2.25287,2.09038,-57.54165,16.8518,-95.64455,57
37290,30298,9.6,12449.32,5/31/2026,0:12:57.573,7621.41792595737,40.10495,-77.82185,25636.0,0,-3.86082,9.44686,3.52702,3.28035,2.99568,0.4948,-57.79012,16.09179,-90.76293,57
37290,30299,9.6,12449.32,5/31/2026,0:12:57.573,7621.438433957371,40.10495,-77.82185,25636.0,0,-3.86082,9.44686,3.52702,3.28035,2.99568,0.4948,-57.79012,16.09179,-90.76293,57
37291,30299,9.6,12447.93,5/31/2026,0:12:57.041,7621.52534795737,40.10495,-77.82185,25636.0,0,-3.01017,8.94317,2.34377,-2.43491,2.7379,-0.90042,-52.64542,17.36334,-81.87664,57
37291,30300,9.6,12447.93,5/31/2026,0:12:57.041,7621.54683195737,40.10495,-77.82185,25636.0,0,-3.01017,8.94317,2.34377,-2.43491,2.7379,-0.90042,-52.64542,17.36334,-81.87664,57
37292,30300,9.6,12445.81,5/31/2026,0:12:57.097,7621.581011957371,40.10495,-77.82185,25636.0,0,-2.34138,14.9683,3.25663,-0.17837,2.75622,-0.0562,-53.09851,18.24028,-82.47588,57
37292,30301,9.6,12445.81,5/31/2026,0:12:57.097,7621.60151995737,40.10495,-77.82185,25636.0,0,-2.34138,14.9683,3.25663,-0.17837,2.75622,-0.0562,-53.09851,18.24028,-82.47588,57
37293,30301,9.6,12448.15,5/31/2026,0:12:57.159,7621.643511957371,40.10495,-77.82185,25636.0,0,-0.14357,9.67897,2.35932,3.03356,2.81365,0.16982,-54.35545,18.60567,-70.94417,57
37293,30302,9.6,12448.15,5/31/2026,0:12:57.159,7621.66401995737,40.10495,-77.82185,25636.0,0,-0.14357,9.67897,2.35932,3.03356,2.81365,0.16982,-54.35545,18.60567,-70.94417,57
37294,30302,9.6,12447.37,5/31/2026,0:12:57.293,7621.77730095737,40.10495,-77.82185,25636.0,0,-4.63011,12.05863,5.5334,-6.69753,1.22051,0.53145,-57.76089,15.69716,-79.85969,57
37294,30303,9.6,12447.37,5/31/2026,0:12:57.293,7621.79878495737,40.10495,-77.82185,25636.0,0,-4.63011,12.05863,5.5334,-6.69753,1.22051,0.53145,-57.76089,15.69716,-79.85969,57
37295,30303,9.59,12459.13,5/31/2026,0:12:57.367,7621.85151995737,40.10495,-77.82185,25636.0,0,-4.83829,13.22394,3.26381,-2.44102,1.8668,1.41721,-61.69249,14.76177,-93.7299,57
37295,30304,9.59,12459.13,5/31/2026,0:12:57.367,7621.872027957371,40.10495,-77.82185,25636.0,0,-4.83829,13.22394,3.26381,-2.44102,1.8668,1.41721,-61.69249,14.76177,-93.7299,57
37296,30304,9.59,12466.78,5/31/2026,0:12:58.088,7622.03120695737,40.10495,-77.82185,25636.0,0,-8.69073,13.57329,3.37029,-0.18815,2.89428,0.29444,-66.28179,15.18562,-99.34229,57
37296,30305,9.59,12466.78,5/31/2026,0:12:58.088,7622.051714957371,40.10495,-77.82185,25636.0,0,-8.69073,13.57329,3.37029,-0.18815,2.89428,0.29444,-66.28179,15.18562,-99.34229,57
37297,30305,9.59,12469.71,5/31/2026,0:12:58.146,7622.088823957371,40.10495,-77.82185,25636.0,0,-14.3019,4.89572,4.99621,2.58396,3.52347,3.3732,-68.43028,13.44636,-91.46449,57
37297,30306,9.59,12469.71,5/31/2026,0:12:58.146,7622.110308957371,40.10495,-77.82185,25636.0,0,-14.3019,4.89572,4.99621,2.58396,3.52347,3.3732,-68.43028,13.44636,-91.46449,57
37298,30306,9.59,12468.8,5/31/2026,0:12:58.196,7622.139605957371,40.10495,-77.82185,25636.0,0,-9.02692,9.34996,4.85384,0.03543,3.60777,6.26503,-81.78895,12.97866,-90.99678,57
37298,30307,9.59,12468.8,5/31/2026,0:12:58.196,7622.16011395737,40.10495,-77.82185,25636.0,0,-9.02692,9.34996,4.85384,0.03543,3.60777,6.26503,-81.78895,12.97866,-90.99678,57
37299,30307,9.59,12465.15,5/31/2026,0:12:58.303,7622.24605095737,40.10495,-77.82185,25636.0,0,-5.80379,2.12363,4.93879,-3.32189,5.61629,-0.21502,-93.39375,20.88571,-106.43086,57
37299,30308,9.59,12465.15,5/31/2026,0:12:58.303,7622.266558957371,40.10495,-77.82185,25636.0,0,-5.80379,2.12363,4.93879,-3.32189,5.61629,-0.21502,-93.39375,20.88571,-106.43086,57
37300,30308,9.59,12465.15,5/31/2026,0:12:58.353,7622.29487895737,40.10495,-77.82185,25636.0,0,-2.64527,10.93281,6.08734,-2.60351,5.9877,0.12339,-84.52207,24.64192,-116.60332,57
37300,30309,9.59,12465.15,5/31/2026,0:12:58.353,7622.31636395737,40.10495,-77.82185,25636.0,0,-2.64527,10.93281,6.08734,-2.60351,5.9877,0.12339,-84.52207,24.64192,-116.60332,57
37301,30309,9.59,12474.66,5/31/2026,0:12:58.407,7622.350542957371,40.10495,-77.82185,25636.0,0,1.45125,9.44208,8.42154,-0.39951,5.41837,2.98102,-78.66121,26.2204,-119.54106,57
37301,30310,9.59,12474.66,5/31/2026,0:12:58.407,7622.37105095737,40.10495,-77.82185,25636.0,0,1.45125,9.44208,8.42154,-0.39951,5.41837,2.98102,-78.66121,26.2204,-119.54106,57
37302,30310,9.6,12476.58,5/31/2026,0:12:58.504,7622.44722295737,40.10495,-77.82185,25636.0,0,-3.44327,14.802,10.11087,0.40195,6.59734,-1.86925,-59.77784,26.70272,-114.20638,57
37302,30311,9.6,12476.58,5/31/2026,0:12:58.504,7622.467730957371,40.10495,-77.82185,25636.0,0,-3.44327,14.802,10.11087,0.40195,6.59734,-1.86925,-59.77784,26.70272,-114.20638,57
37303,30311,9.59,12478.66,5/31/2026,0:12:58.077,7622.633745957371,40.10495,-77.82185,25636.0,0,-6.1998,2.04826,2.71944,-5.30842,5.28887,2.10138,-52.80619,19.30722,-97.00379,57
37303,30312,9.59,12478.66,5/31/2026,0:12:58.077,7622.655230957371,40.10495,-77.82185,25636.0,0,-6.1998,2.04826,2.71944,-5.30842,5.28887,2.10138,-52.80619,19.30722,-97.00379,57
37304,30312,9.59,12483.61,5/31/2026,0:12:58.138,7622.69526995737,40.10495,-77.82185,25636.0,0,-1.14257,13.468,5.39941,1.33535,5.97915,0.85277,-49.15229,20.12569,-89.15521,57
37304,30313,9.59,12483.61,5/31/2026,0:12:58.138,7622.715777957371,40.10495,-77.82185,25636.0,0,-1.14257,13.468,5.39941,1.33535,5.97915,0.85277,-49.15229,20.12569,-89.15521,57
37305,30313,9.59,12483.97,5/31/2026,0:12:58.223,7622.780230957371,40.10495,-77.82185,25636.0,0,0.14357,8.91805,4.87777,-1.78861,4.94679,-0.02932,-52.76235,17.94797,-77.78427,57
37305,30314,9.59,12483.97,5/31/2026,0:12:58.223,7622.80073895737,40.10495,-77.82185,25636.0,0,0.14357,8.91805,4.87777,-1.78861,4.94679,-0.02932,-52.76235,17.94797,-77.78427,57
37306,30314,9.59,12490.12,5/31/2026,0:12:58.272,7622.829058957371,40.10495,-77.82185,25636.0,0,-1.86879,11.33719,6.41157,-3.30356,4.84294,-0.85888,-52.86466,18.00643,-78.88044,57
37306,30315,9.59,12490.12,5/31/2026,0:12:58.272,7622.850542957371,40.10495,-77.82185,25636.0,0,-1.86879,11.33719,6.41157,-3.30356,4.84294,-0.85888,-52.86466,18.00643,-78.88044,57
37307,30315,9.59,12499.86,5/31/2026,0:12:58.390,7622.94722295737,40.10495,-77.82185,25636.0,0,-2.64646,8.40359,9.72084,-0.04154,4.81973,3.00912,-62.0871,14.87869,-71.35341,57
37307,30316,9.59,12499.86,5/31/2026,0:12:58.390,7622.967730957371,40.10495,-77.82185,25636.0,0,-2.64646,8.40359,9.72084,-0.04154,4.81973,3.00912,-62.0871,14.87869,-71.35341,57
37308,30316,9.59,12508.23,5/31/2026,0:12:59.059,7623.07417595737,40.10495,-77.82185,25636.0,0,-2.35334,13.39741,-0.40199,0.49969,6.04024,-0.80268,-76.29348,12.14557,-78.06197,57
37308,30317,9.59,12508.23,5/31/2026,0:12:59.059,7623.094683957371,40.10495,-77.82185,25636.0,0,-2.35334,13.39741,-0.40199,0.49969,6.04024,-0.80268,-76.29348,12.14557,-78.06197,57
37309,30317,9.59,12502.92,5/31/2026,0:12:59.178,7623.19331695737,40.10495,-77.82185,25636.0,0,0.70469,4.4004,0.44148,-1.02137,3.55768,3.5027,-92.7068,17.12949,-73.09267,57
37310,30317,9.59,12506.99,5/31/2026,0:12:59.266,7623.28120695737,40.10495,-77.82185,25636.0,0,1.19641,13.36631,4.50927,-2.40559,3.11419,1.19852,-103.36158,21.06109,-89.54984,57
37310,30318,9.59,12506.99,5/31/2026,0:12:59.266,7623.301714957371,40.10495,-77.82185,25636.0,0,1.19641,13.36631,4.50927,-2.40559,3.11419,1.19852,-103.36158,21.06109,-89.54984,57
37311,30318,9.59,12511.32,5/31/2026,0:12:59.332,7623.34761395737,40.10495,-77.82185,25636.0,0,0.15553,11.55255,5.08236,1.03603,3.33044,0.12706,-102.48466,21.04648,-94.50453,57
37311,30319,9.59,12511.32,5/31/2026,0:12:59.332,7623.36909795737,40.10495,-77.82185,25636.0,0,0.15553,11.55255,5.08236,1.03603,3.33044,0.12706,-102.48466,21.04648,-94.50453,57
37312,30319,9.59,12515.07,5/31/2026,0:12:59.385,7623.40034795737,40.10495,-77.82185,25636.0,0,-1.25623,6.4355,3.59043,1.06657,2.88573,1.5968,-102.48466,22.42034,-99.22537,57
37312,30320,9.59,12515.07,5/31/2026,0:12:59.385,7623.420855957371,40.10495,-77.82185,25636.0,0,-1.25623,6.4355,3.59043,1.06657,2.88573,1.5968,-102.48466,22.42034,-99.22537,57
37313,30320,9.59,12518.88,5/31/2026,0:12:59.447,7623.461870957371,40.10495,-77.82185,25636.0,0,-0.86501,0.70947,2.15115,-1.87658,2.80998,-0.12706,-103.08389,24.61269,-103.85852,57
37313,30321,9.59,12518.88,5/31/2026,0:12:59.447,7623.48237895737,40.10495,-77.82185,25636.0,0,-0.86501,0.70947,2.15115,-1.87658,2.80998,-0.12706,-103.08389,24.61269,-103.85852,57
37314,30321,9.59,12518.98,5/31/2026,0:12:59.507,7623.522417957371,40.10495,-77.82185,25636.0,0,-2.92403,9.20519,3.87039,-1.83626,3.52958,-2.89306,-93.94913,24.99269,-112.93481,57
37315,30321,9.59,12518.98,5/31/2026,0:12:59.539,7623.55464495737,40.10495,-77.82185,25636.0,0,-2.54477,15.79981,4.39681,1.5797,4.13311,-3.48071,-85.80824,22.71266,-113.8702,57
37315,30322,9.59,12518.98,5/31/2026,0:12:59.539,7623.575152957371,40.10495,-77.82185,25636.0,0,-2.54477,15.79981,4.39681,1.5797,4.13311,-3.48071,-85.80824,22.71266,-113.8702,57
37316,30322,9.59,12522.56,5/31/2026,0:12:59.590,7623.60542595737,40.10495,-77.82185,25636.0,0,-3.12383,10.40878,1.8341,2.9517,3.89488,-2.06228,-74.40807,17.68489,-109.79246,57
37316,30323,9.59,12522.56,5/31/2026,0:12:59.590,7623.625933957371,40.10495,-77.82185,25636.0,0,-3.12383,10.40878,1.8341,2.9517,3.89488,-2.06228,-74.40807,17.68489,-109.79246,57
37317,30323,9.59,12518.59,5/31/2026,0:12:59.639,7623.65425395737,40.10495,-77.82185,25636.0,0,-1.22632,5.93181,-1.64148,-0.29688,2.79288,0.18448,-69.19029,17.20257,-106.53317,57
37317,30324,9.59,12518.59,5/31/2026,0:12:59.639,7623.67573895737,40.10495,-77.82185,25636.0,0,-1.22632,5.93181,-1.64148,-0.29688,2.79288,0.18448,-69.19029,17.20257,-106.53317,57
37318,30324,9.59,12518.59,5/31/2026,0:12:59.690,7623.70503495737,40.10495,-77.82185,25636.0,0,-2.91685,10.91486,-0.26321,-2.21011,1.96821,0.7477,-69.05875,17.55335,-109.03244,57
37318,30325,9.59,12518.59,5/31/2026,0:12:59.690,7623.725542957371,40.10495,-77.82185,25636.0,0,-2.91685,10.91486,-0.26321,-2.21011,1.96821,0.7477,-69.05875,17.55335,-109.03244,57
37319,30325,9.59,12526.24,5/31/2026,0:12:59.091,7623.854448957371,40.10495,-77.82185,25636.0,0,-5.69253,7.0349,-0.96311,-0.27122,1.20463,4.00972,-76.42502,16.83718,-105.15931,57
37319,30326,9.59,12526.24,5/31/2026,0:12:59.091,7623.87495695737,40.10495,-77.82185,25636.0,0,-5.69253,7.0349,-0.96311,-0.27122,1.20463,4.00972,-76.42502,16.83718,-105.15931,57
37320,30326,9.59,12527.21,5/31/2026,0:12:59.193,7623.956011957371,40.10495,-77.82185,25636.0,0,-5.27976,7.1354,1.65105,-3.76659,2.14414,-1.12277,-81.04356,28.42736,-122.09879,57
37320,30327,9.59,12527.21,5/31/2026,0:12:59.193,7623.977495957371,40.10495,-77.82185,25636.0,0,-5.27976,7.1354,1.65105,-3.76659,2.14414,-1.12277,-81.04356,28.42736,-122.09879,57
37321,30327,9.59,12538.41,5/31/2026,0:12:59.278,7624.04097295737,40.10495,-77.82185,25636.0,0,-2.75892,10.24128,3.38465,0.69516,2.51921,-0.30543,-66.35487,30.72201,-121.99648,57
37321,30328,9.59,12538.41,5/31/2026,0:12:59.278,7624.061480957371,40.10495,-77.82185,25636.0,0,-2.75892,10.24128,3.38465,0.69516,2.51921,-0.30543,-66.35487,30.72201,-121.99648,57
37322,30328,9.58,12540.34,5/31/2026,0:12:59.334,7624.09761395737,40.10495,-77.82185,25636.0,0,-1.74317,6.82792,6.48216,-0.65973,1.82893,2.13436,-64.86407,29.88892,-121.01724,57
37322,30329,9.58,12540.34,5/31/2026,0:12:59.334,7624.118120957371,40.10495,-77.82185,25636.0,0,-1.74317,6.82792,6.48216,-0.65973,1.82893,2.13436,-64.86407,29.88892,-121.01724,57
37323,30329,9.58,12536.59,5/31/2026,0:12:59.407,7624.16987895737,40.10495,-77.82185,25636.0,0,-2.56391,11.54776,5.85165,-0.85643,2.86862,-1.12155,-60.08477,31.21894,-119.64338,57
37323,30330,9.58,12536.59,5/31/2026,0:12:59.407,7624.19136395737,40.10495,-77.82185,25636.0,0,-2.56391,11.54776,5.85165,-0.85643,2.86862,-1.12155,-60.08477,31.21894,-119.64338,57
37324,30330,9.58,12538.74,5/31/2026,0:13:00.006,7624.237261957371,40.10495,-77.82185,25636.0,0,-4.36331,11.98804,7.05763,1.74463,3.60166,-1.12155,-49.22537,31.81818,-111.95556,57
37324,30331,9.58,12538.74,5/31/2026,0:13:00.006,7624.25776995737,40.10495,-77.82185,25636.0,0,-4.36331,11.98804,7.05763,1.74463,3.60166,-1.12155,-49.22537,31.81818,-111.95556,57
37325,30331,9.58,12542.55,5/31/2026,0:13:00.103,7624.33394195737,40.10495,-77.82185,25636.0,0,-3.45404,5.04646,2.34616,0.47159,2.87473,2.46423,-44.56299,25.06577,-97.2961,57
37325,30332,9.58,12542.55,5/31/2026,0:13:00.103,7624.354448957371,40.10495,-77.82185,25636.0,0,-3.45404,5.04646,2.34616,0.47159,2.87473,2.46423,-44.56299,25.06577,-97.2961,57
37326,30332,9.58,12544.11,5/31/2026,0:13:00.152,7624.38276995737,40.10495,-77.82185,25636.0,0,-2.89053,0.82672,2.44786,-3.05677,2.43857,2.11359,-46.98918,22.94651,-99.85384,57
37326,30333,9.58,12544.11,5/31/2026,0:13:00.152,7624.40425395737,40.10495,-77.82185,25636.0,0,-2.89053,0.82672,2.44786,-3.05677,2.43857,2.11359,-46.98918,22.94651,-99.85384,57
37327,30333,9.58,12546.85,5/31/2026,0:13:00.272,7624.502886957371,40.10495,-77.82185,25636.0,0,-1.58644,13.05524,3.46361,1.18264,3.28523,1.32802,-44.02221,24.07191,-95.83455,57
37327,30334,9.58,12546.85,5/31/2026,0:13:00.272,7624.52339495737,40.10495,-77.82185,25636.0,0,-1.58644,13.05524,3.46361,1.18264,3.28523,1.32802,-44.02221,24.07191,-95.83455,57
37328,30334,9.58,12546.95,5/31/2026,0:13:00.327,7624.55855095737,40.10495,-77.82185,25636.0,0,0.36251,5.83849,0.35414,0.39218,2.37749,3.24858,-49.38614,19.58492,-90.11984,57
37328,30335,9.58,12546.95,5/31/2026,0:13:00.327,7624.579058957371,40.10495,-77.82185,25636.0,0,0.36251,5.83849,0.35414,0.39218,2.37749,3.24858,-49.38614,19.58492,-90.11984,57
37329,30335,9.58,12549.71,5/31/2026,0:13:00.403,7624.633745957371,40.10495,-77.82185,25636.0,0,2.54237,10.21735,2.69073,-3.81302,1.50151,0.85765,-54.44315,17.96258,-96.81379,57
37329,30336,9.58,12549.71,5/31/2026,0:13:00.403,7624.655230957371,40.10495,-77.82185,25636.0,0,2.54237,10.21735,2.69073,-3.81302,1.50151,0.85765,-54.44315,17.96258,-96.81379,57
37330,30336,9.58,12558.11,5/31/2026,0:13:00.499,7624.73042595737,40.10495,-77.82185,25636.0,0,-0.19262,14.84627,5.17089,0.7648,1.65056,0.13195,-50.07307,21.07571,-96.17071,57
37330,30337,9.58,12558.11,5/31/2026,0:13:00.499,7624.750933957371,40.10495,-77.82185,25636.0,0,-0.19262,14.84627,5.17089,0.7648,1.65056,0.13195,-50.07307,21.07571,-96.17071,57
37331,30337,9.58,12559.58,5/31/2026,0:13:00.562,7624.79292595737,40.10495,-77.82185,25636.0,0,-1.33759,2.98983,3.02572,-0.281,0.65973,3.33044,-55.97778,16.96872,-93.55451,57
37331,30338,9.58,12559.58,5/31/2026,0:13:00.562,7624.813433957371,40.10495,-77.82185,25636.0,0,-1.33759,2.98983,3.02572,-0.281,0.65973,3.33044,-55.97778,16.96872,-93.55451,57
37332,30338,9.58,12559.58,5/31/2026,0:13:00.611,7624.84175395737,40.10495,-77.82185,25636.0,0,-2.9994,9.22792,3.23031,-1.62734,1.09711,0.36041,-59.61707,16.55948,-97.63226,57
37332,30339,9.58,12559.58,5/31/2026,0:13:00.611,7624.86323895737,40.10495,-77.82185,25636.0,0,-2.9994,9.22792,3.23031,-1.62734,1.09711,0.36041,-59.61707,16.55948,-97.63226,57
37333,30339,9.58,12567.69,5/31/2026,0:13:00.035,7624.95698895737,40.10495,-77.82185,25636.0,0,-5.38265,9.13221,2.13201,0.89064,1.75685,0.3653,-49.67846,19.3803,-88.49751,57
37333,30340,9.58,12567.69,5/31/2026,0:13:00.035,7624.977495957371,40.10495,-77.82185,25636.0,0,-5.38265,9.13221,2.13201,0.89064,1.75685,0.3653,-49.67846,19.3803,-88.49751,57
37334,30340,9.58,12570.88,5/31/2026,0:13:00.103,7625.02534795737,40.10495,-77.82185,25636.0,0,-4.03669,9.89552,2.74217,-1.84481,1.00793,3.74094,-57.43935,14.99562,-89.50599,57
37334,30341,9.58,12570.88,5/31/2026,0:13:00.103,7625.045855957371,40.10495,-77.82185,25636.0,0,-4.03669,9.89552,2.74217,-1.84481,1.00793,3.74094,-57.43935,14.99562,-89.50599,57
37335,30341,9.58,12577.62,5/31/2026,0:13:00.184,7625.106402957371,40.10495,-77.82185,25636.0,0,-2.61057,9.99243,1.11506,0.66584,2.58152,-1.78495,-59.90938,14.2356,-89.84215,57
37335,30342,9.58,12577.62,5/31/2026,0:13:00.184,7625.127886957371,40.10495,-77.82185,25636.0,0,-2.61057,9.99243,1.11506,0.66584,2.58152,-1.78495,-59.90938,14.2356,-89.84215,57
