Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
7161,4763,23.32,23701.88,5/31/2026,23:31:01.182,5152.349609,40.33201,-77.96281,10670.00,12,-3.35354,16.71387,4.51047,0.53756,1.00182,-0.84544,-69.81876,23.96960,-81.11663,62
7161,4764,23.32,23701.88,5/31/2026,23:31:01.182,5152.366210,40.33201,-77.96281,10670.00,12,-3.35354,16.71387,4.51047,0.53756,1.00182,-0.84544,-69.81876,23.96960,-81.11663,62
7162,4764,23.32,23701.10,5/31/2026,23:31:01.338,5152.505859,40.33201,-77.96281,10670.00,12,1.90588,16.14079,2.48973,0.75992,1.67744,-0.75747,-70.28647,23.80883,-71.83572,62
7162,4765,23.32,23701.10,5/31/2026,23:31:01.338,5152.524414,40.33201,-77.96281,10670.00,12,1.90588,16.14079,2.48973,0.75992,1.67744,-0.75747,-70.28647,23.80883,-71.83572,62
7163,4765,23.31,23696.48,5/31/2026,23:31:01.392,5152.560546,40.33201,-77.96281,10670.00,12,0.88774,17.56452,3.61077,0.48014,1.55893,0.08674,-69.58492,24.30576,-70.98801,62
7164,4765,23.31,23686.29,5/31/2026,23:31:01.580,5152.748046,40.33201,-77.96281,10670.00,12,-3.87039,15.10469,5.01177,1.21684,3.27668,-0.23579,-71.52879,25.73809,-64.77638,62
7164,4766,23.31,23686.29,5/31/2026,23:31:01.580,5152.766601,40.33201,-77.96281,10670.00,12,-3.87039,15.10469,5.01177,1.21684,3.27668,-0.23579,-71.52879,25.73809,-64.77638,62
7165,4766,23.31,23683.28,5/31/2026,23:31:01.706,5152.874023,40.33201,-77.96281,10670.00,12,-2.27079,12.30629,4.83350,1.00793,4.30660,1.04336,-85.96901,31.13125,-64.27945,62
7165,4767,23.31,23683.28,5/31/2026,23:31:01.706,5152.890625,40.33201,-77.96281,10670.00,12,-2.27079,12.30629,4.83350,1.00793,4.30660,1.04336,-85.96901,31.13125,-64.27945,62
7166,4767,23.31,23683.67,5/31/2026,23:31:01.046,5153.014648,40.33201,-77.96281,10670.00,12,-1.30050,10.00559,3.37388,-0.02688,4.39823,1.89490,-103.09850,40.42678,-82.31511,62
7167,4767,23.31,23669.87,5/31/2026,23:31:01.306,5153.274414,40.33201,-77.96281,10670.00,12,-2.12004,7.79582,1.86281,0.06842,3.94619,1.25716,-93.36451,51.31540,-121.57264,62
7167,4768,23.31,23669.87,5/31/2026,23:31:01.306,5153.291015,40.33201,-77.96281,10670.00,12,-2.12004,7.79582,1.86281,0.06842,3.94619,1.25716,-93.36451,51.31540,-121.57264,62
7168,4768,23.31,23667.96,5/31/2026,23:31:01.373,5153.341796,40.33201,-77.96281,10670.00,12,-2.12602,6.87937,1.38305,-0.29322,3.82157,0.33475,-84.11283,51.38848,-125.75270,62
7168,4769,23.31,23667.96,5/31/2026,23:31:01.373,5153.358398,40.33201,-77.96281,10670.00,12,-2.12602,6.87937,1.38305,-0.29322,3.82157,0.33475,-84.11283,51.38848,-125.75270,62
7169,4769,23.31,23667.63,5/31/2026,23:31:01.427,5153.395507,40.33201,-77.96281,10670.00,12,-1.97767,7.63550,1.59242,-0.55100,3.78248,-0.19059,-74.90500,52.52850,-127.69657,62
7169,4770,23.31,23667.63,5/31/2026,23:31:01.427,5153.414062,40.33201,-77.96281,10670.00,12,-1.97767,7.63550,1.59242,-0.55100,3.78248,-0.19059,-74.90500,52.52850,-127.69657,62
7170,4770,23.31,23667.63,5/31/2026,23:31:01.471,5153.438476,40.33201,-77.96281,10670.00,12,-1.64028,8.49931,1.90229,-0.38362,3.70429,-0.17226,-66.28179,54.94007,-129.83046,62
7170,4771,23.31,23667.63,5/31/2026,23:31:01.471,5153.455078,40.33201,-77.96281,10670.00,12,-1.64028,8.49931,1.90229,-0.38362,3.70429,-0.17226,-66.28179,54.94007,-129.83046,62
7171,4771,23.31,23664.45,5/31/2026,23:31:01.592,5153.560546,40.33201,-77.96281,10670.00,12,-0.56830,9.17169,2.98026,0.34575,3.54057,0.06109,-47.71996,52.10464,-122.71265,62
7172,4771,23.31,23660.18,5/31/2026,23:31:02.040,5153.668945,40.33172,-77.96257,10675.60,12,-1.22871,11.03091,3.57248,0.72937,3.37808,0.37141,-33.52821,48.91845,-110.77171,62
7172,4772,23.31,23660.18,5/31/2026,23:31:02.040,5153.685546,40.33172,-77.96257,10675.60,12,-1.22871,11.03091,3.57248,0.72937,3.37808,0.37141,-33.52821,48.91845,-110.77171,62
7173,4772,23.31,23660.84,5/31/2026,23:31:02.116,5153.745117,40.33172,-77.96257,10675.60,12,-1.95374,11.12304,2.79601,1.14843,3.19116,1.60780,-29.09968,44.31453,-99.42999,62
7173,4773,23.31,23660.84,5/31/2026,23:31:02.116,5153.761718,40.33172,-77.96257,10675.60,12,-1.95374,11.12304,2.79601,1.14843,3.19116,1.60780,-29.09968,44.31453,-99.42999,62
7174,4773,23.31,23658.73,5/31/2026,23:31:02.301,5153.930664,40.33172,-77.96257,10675.60,12,-2.34377,14.03271,2.72543,0.60109,2.79654,2.31640,-37.35750,31.99357,-73.00497,62
7174,4774,23.31,23658.73,5/31/2026,23:31:02.301,5153.949218,40.33172,-77.96257,10675.60,12,-2.34377,14.03271,2.72543,0.60109,2.79654,2.31640,-37.35750,31.99357,-73.00497,62
7175,4774,23.31,23652.71,5/31/2026,23:31:02.345,5153.974609,40.33172,-77.96257,10675.60,12,-2.06381,13.70370,3.58923,0.18815,2.80143,2.41780,-42.28296,30.42970,-71.93803,62
7175,4775,23.31,23652.71,5/31/2026,23:31:02.345,5153.991210,40.33172,-77.96257,10675.60,12,-2.06381,13.70370,3.58923,0.18815,2.80143,2.41780,-42.28296,30.42970,-71.93803,62
7176,4775,23.31,23651.21,5/31/2026,23:31:02.430,5154.059570,40.33172,-77.96257,10675.60,12,-1.49432,14.56033,4.89930,0.16982,3.12763,1.89124,-52.93773,26.96580,-65.17100,62
7176,4776,23.31,23651.21,5/31/2026,23:31:02.430,5154.076171,40.33172,-77.96257,10675.60,12,-1.49432,14.56033,4.89930,0.16982,3.12763,1.89124,-52.93773,26.96580,-65.17100,62
7177,4776,23.30,23639.80,5/31/2026,23:31:02.040,5154.303710,40.33172,-77.96257,10675.60,12,-0.90568,12.75016,1.85444,-0.66462,2.85030,1.61146,-85.25285,28.32505,-73.25343,62
7177,4777,23.30,23639.80,5/31/2026,23:31:02.040,5154.322265,40.33172,-77.96257,10675.60,12,-0.90568,12.75016,1.85444,-0.66462,2.85030,1.61146,-85.25285,28.32505,-73.25343,62
7178,4777,23.30,23639.80,5/31/2026,23:31:02.090,5154.353515,40.33172,-77.96257,10675.60,12,-1.67737,13.01696,1.55773,-1.11788,2.64016,1.69698,-89.43291,30.45893,-78.63197,62
7178,4778,23.30,23639.80,5/31/2026,23:31:02.090,5154.370117,40.33172,-77.96257,10675.60,12,-1.67737,13.01696,1.55773,-1.11788,2.64016,1.69698,-89.43291,30.45893,-78.63197,62
7179,4778,23.30,23635.23,5/31/2026,23:31:02.153,5154.416015,40.33172,-77.96257,10675.60,12,-2.37847,12.79083,1.71206,-0.78069,2.51432,1.25227,-94.59222,32.02280,-86.53902,62
7180,4778,23.30,23636.96,5/31/2026,23:31:02.274,5154.537109,40.33172,-77.96257,10675.60,12,-1.61755,10.52244,2.21934,-1.94377,2.36894,0.92363,-96.28763,37.41596,-100.70155,62
7181,4778,23.30,23636.23,5/31/2026,23:31:02.353,5154.616210,40.33172,-77.96257,10675.60,12,-0.94995,10.28675,2.94796,-1.52105,2.39459,0.16127,-93.94913,41.56679,-111.06402,62
7181,4779,23.30,23636.23,5/31/2026,23:31:02.353,5154.634765,40.33172,-77.96257,10675.60,12,-0.94995,10.28675,2.94796,-1.52105,2.39459,0.16127,-93.94913,41.56679,-111.06402,62
